,Open Bid_x,Open Bid_y,Long Swap USDPLN,Short Swap USDPLN,open_1
2014-12-06,0.08,-0.1,-6.044238683127572e-05,3.648775894538607e-05,6.01133
2014-12-07,0.15,-0.1,-4.61352657004831e-05,3.558310376492194e-05,6.01133
2014-12-08,0.17,-0.1,-4.772079772079773e-05,4.004629629629629e-05,6.05474
2014-12-09,0.13,-0.1,-5.1622418879056056e-05,4.2372881355932206e-05,6.04223
2014-12-10,0.27,-0.1,-0.0001318897637795,0.0001009732360097,6.00201
2014-12-11,0.2,-0.1,-4.861111111111112e-05,4e-05,5.97664
2014-12-12,0.13,-0.1,-5.08849557522124e-05,4.166666666666667e-05,5.99886
2014-12-13,0.08,-0.1,-5.246913580246914e-05,3.860640301318269e-05,5.99886
2014-12-14,0.15,-0.1,-4.806763285024155e-05,3.627180899908173e-05,5.99886
2014-12-15,0.17,-0.1,-4.582146248812916e-05,3.726851851851852e-05,5.9793
2014-12-16,0.2,-0.06,-4.745370370370372e-05,3.888888888888889e-05,5.97336
2014-12-17,0.13,-0.23,-0.0001563421828908,0.0001285310734463,5.95755
2014-12-18,0.2,-0.23,-4.745370370370372e-05,3.888888888888889e-05,6.02673
2014-12-19,0.13,-0.09,-5.211406096361849e-05,4.284369114877591e-05,6.05896
2014-12-20,0.08,-0.15,-5.452674897119341e-05,4.048964218455744e-05,6.05896
2014-12-21,0.15,-0.15,-4.95169082125604e-05,3.879706152433425e-05,6.05896
2014-12-22,0.2,-0.09,-4.861111111111112e-05,4e-05,6.07622
2014-12-23,0.2,-0.15,-4.3981481481481486e-05,3.466666666666667e-05,6.08316
2014-12-24,0.13,0.01,-0.0001452802359882,0.000114406779661,6.11132
2014-12-25,0.08,0.01,-5.144032921810699e-05,3.500451671183379e-05,6.08598
2014-12-26,0.12,-0.15,-4.861111111111112e-05,3.657407407407408e-05,6.08835
2014-12-27,0.08,-0.15,-5.092592592592592e-05,3.71939736346516e-05,6.08835
2014-12-28,0.08,-0.15,-4.989711934156379e-05,3.364950316169828e-05,6.08835
2014-12-29,0.15,0.01,-4.95169082125604e-05,3.935185185185185e-05,6.09844
2014-12-30,0.2,0.05,-4.3981481481481486e-05,3.444444444444444e-05,6.13169
2014-12-31,0.1,-0.1,-0.0001515151515151,0.0001202898550724,6.12424
2015-01-01,0.08,-0.1,-5.118312757201645e-05,3.978342749529191e-05,6.15252
2015-01-02,0.17,-0.1,-4.510921177587844e-05,3.865740740740742e-05,6.1762
2015-01-03,0.1,-0.15,-4.974747474747474e-05,3.354700854700855e-05,6.1762
2015-01-04,0.08,-0.15,-5.118312757201645e-05,3.978342749529191e-05,6.1762
2015-01-05,0.1,-0.1,-5.05050505050505e-05,4.2270531400966186e-05,6.23259
2015-01-06,0.2,-0.1,-4.745370370370372e-05,3.632478632478632e-05,6.22688
2015-01-07,0.2,-0.1,-0.0001388888888888,0.0001133333333333,6.26542
2015-01-08,0.2,-0.1,-4.328703703703703e-05,3.354700854700855e-05,6.29349
2015-01-09,0.1,-0.12,-4.974747474747474e-05,4.1545893719806775e-05,6.30103
2015-01-10,0.08,-0.15,-5.118312757201645e-05,3.978342749529191e-05,6.30103
2015-01-11,0.08,-0.15,-5.118312757201645e-05,3.703703703703704e-05,6.30103
2015-01-12,0.17,-0.12,-4.890788224121557e-05,4.1203703703703705e-05,6.27568
2015-01-13,0.17,-0.2,-4.819563152896488e-05,3.674540682414699e-05,6.28462
2015-01-14,0.17,-0.2,-0.0001417378917378,0.0001076115485564,6.31013
2015-01-15,0.07,-0.2,-5.6593977154724816e-05,4.662698412698412e-05,6.31741
2015-01-16,0.18,-0.2,-4.378531073446329e-05,3.3854166666666665e-05,6.38992
2015-01-17,0.08,-0.15,-3.935185185185186e-05,2.4717514124293788e-05,6.38992
2015-01-18,0.15,-0.15,-3.429951690821257e-05,2.249770431588613e-05,6.38992
2015-01-19,0.07,-0.15,-4.620976116303219e-05,3.67063492063492e-05,6.42973
2015-01-20,0.18,-0.15,-4.048964218455744e-05,2.9730902777777777e-05,6.41884
2015-01-21,0.2,-0.4,-0.000125,0.0001,6.42683
2015-01-22,0.07,-0.35,-5.010384215991692e-05,4.0426587301587295e-05,6.41006
2015-01-23,0.07,-0.42,-4.984423676012461e-05,4.017857142857143e-05,6.5607
2015-01-24,0.12,-0.47,-4.4146825396825385e-05,2.8208440999138677e-05,6.5607
2015-01-25,0.08,-0.47,-4.655349794238682e-05,3.319209039548022e-05,6.5607
2015-01-26,0.17,-0.53,-4.226020892687561e-05,3.472222222222224e-05,6.6612
2015-01-27,0.18,-0.6,-4.0725047080979286e-05,2.994791666666667e-05,6.6239
2015-01-28,0.2,-0.45,-0.0001208333333333,9.600000000000002e-05,6.56518
2015-01-29,0.07,-0.5,-5.010384215991692e-05,4.0426587301587295e-05,6.6063
2015-01-30,0.18,-0.62,-4.402071563088512e-05,3.298611111111111e-05,6.56958
2015-01-31,0.12,-0.8,-4.737103174603173e-05,3.2230703986429184e-05,6.56958
2015-02-01,0.15,-0.8,-4.371980676328503e-05,3.2870370370370375e-05,6.56958
2015-02-02,0.17,-0.8,-4.4396961063627735e-05,3.680555555555556e-05,6.5818
2015-02-03,0.18,-0.85,-4.402071563088512e-05,3.298611111111111e-05,6.56838
2015-02-04,0.18,-0.85,-0.0001355932203389,0.0001022135416666,6.4884
2015-02-05,0.2,-1.1,-4.513888888888889e-05,3.666666666666666e-05,6.55616
2015-02-06,0.07,-1.15,-5.399792315680166e-05,4.4146825396825385e-05,6.48908
2015-02-07,0.08,-1.05,-4.989711934156379e-05,3.625235404896422e-05,6.48908
2015-02-08,0.08,-1.05,-4.989711934156379e-05,3.364950316169828e-05,6.48908
2015-02-09,0.07,-1.05,-5.451713395638628e-05,4.464285714285713e-05,6.56605
2015-02-10,0.2,-1.05,-4.583333333333334e-05,3.733333333333333e-05,6.56832
2015-02-11,0.07,-1.15,-0.0001619937694704,0.0001324404761904,6.57676
2015-02-12,0.2,-1.15,-4.513888888888889e-05,3.666666666666666e-05,6.58
2015-02-13,0.2,-1.15,-4.513888888888889e-05,3.666666666666666e-05,6.51274
2015-02-14,0.12,-1.15,-5.406746031746031e-05,2.799145299145299e-05,6.51274
2015-02-15,0.06,-1.15,-5.398322851153039e-05,3.696051423324152e-05,6.51274
2015-02-16,0.2,-1.15,-4.976851851851853e-05,3e-05,6.51998
2015-02-17,0.07,-1.15,-5.529595015576325e-05,4.538690476190476e-05,6.55188
2015-02-18,0.07,-1.15,-0.0001643302180685,0.0001346726190476,6.52749
2015-02-19,0.08,-1.15,-4.938271604938271e-05,3.319783197831979e-05,6.5211
2015-02-20,0.22,-1.15,-4.508196721311476e-05,3.7257495590828927e-05,6.5508
2015-02-21,0.13,-1.15,-4.867256637168142e-05,4.0096618357487925e-05,6.5508
2015-02-22,0.15,-1.15,-4.7342995169082125e-05,3.6730945821854914e-05,6.5508
2015-02-23,0.17,-1.15,-4.3447293447293455e-05,3.472222222222224e-05,6.55595
2015-02-24,0.21,-1.15,-4.40771349862259e-05,3.3290924512298546e-05,6.57582
2015-02-25,0.2,-1.15,-0.0001319444444444,0.0001066666666666,6.57545
2015-02-26,0.2,-1.15,-4.467592592592593e-05,3.622222222222222e-05,6.5668
2015-02-27,0.2,-1.15,-4.490740740740741e-05,3.644444444444444e-05,6.65476
2015-02-28,0.12,-1.15,-4.6130952380952375e-05,2.948717948717948e-05,6.65476
2015-03-01,0.13,-1.15,-5.1622418879056056e-05,3.4541062801932376e-05,6.65476
2015-03-02,0.2,-1.0,-4.1666666666666665e-05,3.2444444444444446e-05,6.67195
2015-03-03,0.17,-1.0,-4.273504273504273e-05,3.518518518518518e-05,6.65249
2015-03-04,0.2,-1.0,-0.0001256944444444,0.0001006666666666,6.67295
2015-03-05,0.17,-1.0,-3.82241215574549e-05,3.078703703703705e-05,6.73932
2015-03-06,0.21,-1.0,-3.328741965105602e-05,2.3324851569126377e-05,6.75927
2015-03-07,0.13,-1.0,-4.228121927236972e-05,2.536231884057972e-05,6.75927
2015-03-08,0.1,-1.0,-4.4444444444444447e-05,1.911111111111112e-05,6.75927
2015-03-09,0.17,-1.0,-3.513770180436847e-05,2.777777777777778e-05,6.87026
2015-03-10,0.21,-1.0,-3.2598714416896235e-05,2.2688719253604748e-05,6.89943
2015-03-11,0.21,-1.0,-9.573002754820937e-05,6.615776081424935e-05,6.97442
2015-03-12,0.05,-1.0,-4.100529100529101e-05,3.156565656565656e-05,7.10046
2015-03-13,0.05,-1.0,-4.074074074074073e-05,3.1313131313131304e-05,7.02536
2015-03-14,0.12,-1.0,-4.2906746031746015e-05,1.9965277777777776e-05,7.02536
2015-03-15,0.1,-1.0,-4.469696969696969e-05,1.8222222222222228e-05,7.02536
2015-03-16,0.12,-1.0,-3.720238095238094e-05,2.256944444444445e-05,7.08818
2015-03-17,0.05,-1.0,-4.761904761904762e-05,2.777777777777778e-05,7.06501
2015-03-18,0.05,-1.0,-0.0001365079365079,0.0001075757575757,7.03192
2015-03-19,0.17,-1.0,-3.703703703703704e-05,2.962962962962964e-05,6.92258
2015-03-20,0.17,-1.0,-3.8461538461538456e-05,3.101851851851852e-05,6.97149
2015-03-21,0.1,-1.0,-4.0404040404040405e-05,2.592592592592593e-05,6.97149
2015-03-22,0.1,-1.0,-4.0404040404040405e-05,2.592592592592593e-05,6.97149
2015-03-23,0.17,-0.44,-3.82241215574549e-05,3.078703703703705e-05,6.89715
2015-03-24,0.05,-0.44,-4.7089947089947086e-05,3.737373737373737e-05,6.83732
2015-03-25,0.17,-0.45,-0.0001175213675213,9.513888888888892e-05,6.82405
2015-03-26,0.2,-0.46,-3.703703703703704e-05,2.888888888888889e-05,6.80483
2015-03-27,0.2,-0.46,-3.657407407407408e-05,2.8444444444444447e-05,6.86357
2015-03-28,0.12,-0.44,-3.645833333333332e-05,2.1918402777777777e-05,6.86357
2015-03-29,0.12,-0.44,-3.645833333333332e-05,2.4362477231329688e-05,6.86357
2015-03-30,0.17,-0.44,-3.513770180436847e-05,2.6851851851851866e-05,6.87271
2015-03-31,0.2,-0.45,-3.49537037037037e-05,2.6888888888888887e-05,6.9129
2015-04-01,0.2,-0.45,-0.0001076388888888,8.333333333333334e-05,6.9294
2015-04-02,0.17,-0.45,-3.703703703703704e-05,2.962962962962964e-05,6.93711
2015-04-03,0.08,-0.45,-4.038065843621398e-05,3.195673549655851e-05,6.87343
2015-04-04,0.12,-0.45,-3.819444444444445e-05,2.2264631043257e-05,6.87343
2015-04-05,0.15,-0.45,-4.2512077294686e-05,2.180899908172636e-05,6.87343
2015-04-06,0.17,-0.45,-3.513770180436847e-05,2.6620370370370372e-05,6.80278
2015-04-07,0.08,-0.45,-4.70679012345679e-05,2.5319567354965596e-05,6.83144
2015-04-08,0.17,-0.45,-0.0001075498575498,8.541666666666666e-05,6.89249
2015-04-09,0.2,-0.37,-3.425925925925926e-05,2.6222222222222212e-05,6.93166
2015-04-10,0.17,-0.37,-3.584995251661918e-05,2.847222222222222e-05,6.99729
2015-04-11,0.13,-0.37,-4.3264503441494586e-05,2.168021680216802e-05,6.99729
2015-04-12,0.12,-0.37,-3.596230158730159e-05,2.187226596675415e-05,6.99729
2015-04-13,0.17,-0.37,-3.4900284900284904e-05,2.754629629629629e-05,7.05109
2015-04-14,0.17,-0.38,-3.537511870845205e-05,2.8009259259259276e-05,7.07258
2015-04-15,0.2,-0.38,-0.0001006944444444,7.666666666666667e-05,7.0291
2015-04-16,0.17,-0.54,-3.513770180436847e-05,2.777777777777778e-05,6.98011
2015-04-17,0.17,-0.55,-3.537511870845205e-05,2.8009259259259276e-05,6.93171
2015-04-18,0.12,-0.55,-3.918650793650794e-05,2.5045537340619315e-05,6.93171
2015-04-19,0.15,-0.55,-3.5748792270531404e-05,2.5711662075298443e-05,6.93171
2015-04-20,0.17,-0.55,-3.513770180436847e-05,2.847222222222222e-05,6.91556
2015-04-21,0.18,-0.56,-3.601694915254238e-05,2.9166666666666677e-05,6.95717
2015-04-22,0.18,-0.56,-0.0001073446327683,8.680555555555557e-05,6.95572
2015-04-23,0.2,-0.56,-3.37962962962963e-05,2.577777777777778e-05,6.96775
2015-04-24,0.05,-0.56,-4.153439153439154e-05,3.207070707070706e-05,6.91327
2015-04-25,0.13,-0.56,-4.277286135693216e-05,2.463768115942029e-05,6.91327
2015-04-26,0.13,-0.56,-4.277286135693216e-05,2.463768115942029e-05,6.91327
2015-04-27,0.1,-0.56,-3.838383838383838e-05,3.100198412698412e-05,6.87439
2015-04-28,0.2,-0.57,-3.356481481481482e-05,2.5555555555555557e-05,6.85243
2015-04-29,0.2,-0.57,-9.861111111111112e-05,7.466666666666669e-05,6.80274
2015-04-30,0.2,-0.57,-3.449074074074074e-05,2.644444444444445e-05,6.71732
2015-05-01,0.12,-0.57,-3.39781746031746e-05,2.2916666666666667e-05,6.6579
2015-05-02,0.12,-0.57,-3.5218253968253966e-05,1.972010178117049e-05,6.6579
2015-05-03,0.06,-0.57,-3.432914046121594e-05,1.9742883379247026e-05,6.6579
2015-05-04,0.14,-0.57,-3.435672514619882e-05,2.5910364145658262e-05,6.66921
2015-05-05,0.2,-0.57,-3.00925925925926e-05,2.2222222222222223e-05,6.70332
2015-05-06,0.14,-0.57,-9.722222222222216e-05,7.344632768361581e-05,6.64491
2015-05-07,0.15,-0.55,-3.2608695652173924e-05,2.518832391713748e-05,6.5806
2015-05-08,0.2,-0.54,-2.962962962962964e-05,2.177777777777778e-05,6.66125
2015-05-09,0.12,-0.54,-2.9513888888888886e-05,1.5170940170940166e-05,6.66125
2015-05-10,0.15,-0.54,-2.7053140096618365e-05,1.7447199265381086e-05,6.66125
2015-05-11,0.15,-0.54,-3.3091787439613533e-05,1.1555555555555553e-05,6.6951
2015-05-12,0.2,-0.54,-2.5000000000000008e-05,1.6222222222222223e-05,6.68932
2015-05-13,0.13,-0.53,-0.0001091445427728,9.130434782608698e-05,6.63896
2015-05-14,0.05,-0.53,-4.100529100529101e-05,3.2828282828282826e-05,6.56573
2015-05-15,0.15,-0.53,-3.623188405797101e-05,2.966101694915255e-05,6.54396
2015-05-16,0.12,-0.53,-3.67063492063492e-05,2.35042735042735e-05,6.54396
2015-05-17,0.15,-0.53,-3.5024154589371986e-05,2.7318640955004592e-05,6.54396
2015-05-18,0.17,-0.53,-2.4691358024691363e-05,1.6435185185185187e-05,6.5303
2015-05-19,0.18,-0.53,-2.63653483992467e-05,1.9675925925925925e-05,6.59863
2015-05-20,0.18,-0.53,-8.121468926553672e-05,6.111111111111112e-05,6.69451
2015-05-21,0.18,-0.53,-2.871939736346516e-05,2.1990740740740743e-05,6.70613
2015-05-22,0.18,-0.51,-2.9896421845574395e-05,2.314814814814815e-05,6.68762
2015-05-23,0.1,-0.53,-3.914141414141413e-05,2.444444444444445e-05,6.68762
2015-05-24,0.12,-0.53,-3.819444444444445e-05,2.384076990376204e-05,6.68762
2015-05-25,0.2,-0.53,-2.754629629629629e-05,1.8666666666666665e-05,6.7848
2015-05-26,0.1,-0.53,-3.4090909090909085e-05,2.536231884057972e-05,6.81151
2015-05-27,0.18,-0.54,-9.53389830508475e-05,7.500000000000002e-05,6.84827
2015-05-28,0.2,-0.55,-2.986111111111112e-05,2.200000000000001e-05,6.83511
2015-05-29,0.18,-0.55,-2.754237288135594e-05,1.9675925925925925e-05,6.805
2015-05-30,0.12,-0.55,-3.02579365079365e-05,1.8670309653916216e-05,6.805
2015-05-31,0.15,-0.55,-2.874396135265701e-05,1.905417814508724e-05,6.805
2015-06-01,0.18,-0.55,-2.754237288135594e-05,2.0833333333333336e-05,6.81021
2015-06-02,0.15,-0.55,-3.5024154589371986e-05,2.777777777777778e-05,6.82374
2015-06-03,0.2,-0.55,-7.500000000000002e-05,5.2e-05,6.68647
2015-06-04,0.18,-0.55,-2.801318267419962e-05,2.1296296296296303e-05,6.6192
2015-06-05,0.11,-0.54,-3.553553553553553e-05,2.5000000000000008e-05,6.65467
2015-06-06,0.12,-0.54,-3.4970238095238104e-05,2.413479052823316e-05,6.65467
2015-06-07,0.12,-0.54,-3.4970238095238104e-05,2.20909886264217e-05,6.65467
2015-06-08,0.18,-0.54,-3.342749529190208e-05,2.777777777777778e-05,6.72031
2015-06-09,0.18,-0.55,-3.1308851224105464e-05,2.453703703703704e-05,6.58852
2015-06-10,0.18,-0.55,-9.463276836158192e-05,7.430555555555557e-05,6.61197
2015-06-11,0.12,-0.56,-3.4970238095238104e-05,2.413479052823316e-05,6.60042
2015-06-12,0.18,-0.67,-3.2721280602636545e-05,2.592592592592593e-05,6.62418
2015-06-13,0.08,-0.65,-3.4979423868312755e-05,2.495291902071564e-05,6.62418
2015-06-14,0.12,-0.65,-3.3482142857142845e-05,2.187226596675415e-05,6.62418
2015-06-15,0.2,-0.65,-3.148148148148148e-05,2.355555555555556e-05,6.6476
2015-06-16,0.18,-0.65,-3.2015065913371e-05,2.5231481481481485e-05,6.61105
2015-06-17,0.2,-0.7,-9.02777777777778e-05,6.666666666666667e-05,6.62279
2015-06-18,0.15,-0.7,-3.2608695652173924e-05,2.3035230352303525e-05,6.56364
2015-06-19,0.18,-0.65,-3.107344632768362e-05,2.430555555555556e-05,6.56261
2015-06-20,0.12,-0.65,-3.298611111111111e-05,2.2313296903460843e-05,6.56261
2015-06-21,0.15,-0.65,-3.140096618357488e-05,2.272727272727273e-05,6.56261
2015-06-22,0.2,-0.56,-3.217592592592592e-05,1.6222222222222223e-05,6.55277
2015-06-23,0.18,-0.63,-3.060263653483993e-05,2.38425925925926e-05,6.62299
2015-06-24,0.15,-0.63,-9.130434782608698e-05,6.300813008130084e-05,6.66999
2015-06-25,0.15,-0.63,-2.971014492753623e-05,2.1527777777777773e-05,6.6506
2015-06-26,0.15,-0.69,-2.536231884057972e-05,1.782407407407407e-05,6.66767
2015-06-27,0.08,-0.68,-3.935185185185186e-05,2.8954802259887016e-05,6.66767
2015-06-28,0.15,-0.68,-3.526570048309181e-05,2.754820936639119e-05,6.66767
2015-06-29,0.18,-0.56,-3.460451977401131e-05,2.8935185185185196e-05,6.7712
2015-06-30,0.15,-0.56,-3.623188405797101e-05,2.8935185185185196e-05,6.66748
2015-07-01,0.18,-0.76,-6.497175141242939e-05,4.86111111111111e-05,6.69632
2015-07-02,0.2,-0.7,-3.356481481481482e-05,2.666666666666667e-05,6.73842
2015-07-03,0.18,-0.71,-3.554613935969869e-05,1.944444444444445e-05,6.72013
2015-07-04,0.2,-0.69,-2.8935185185185196e-05,2.2222222222222223e-05,6.72013
2015-07-05,0.15,-0.69,-3.18840579710145e-05,2.433425160697888e-05,6.72013
2015-07-06,0.17,-0.69,-3.323836657169991e-05,2.7083333333333332e-05,6.7582
2015-07-07,0.18,-0.69,-3.2721280602636545e-05,2.7083333333333332e-05,6.7622
2015-07-08,0.18,-0.7,-9.745762711864404e-05,8.055555555555558e-05,6.78459
2015-07-09,0.2,-0.72,-2.962962962962964e-05,2.2888888888888895e-05,6.73488
2015-07-10,0.1,-0.71,-3.333333333333333e-05,2.318640955004591e-05,6.72199
2015-07-11,0.08,-0.71,-3.343621399176953e-05,2.354048964218456e-05,6.72199
2015-07-12,0.15,-0.71,-2.971014492753623e-05,2.2268135904499532e-05,6.72199
2015-07-13,0.17,-0.71,-3.442545109211776e-05,2.824074074074074e-05,6.70028
2015-07-14,0.17,-0.71,-2.967711301044635e-05,2.0399305555555547e-05,6.77878
2015-07-15,0.18,-0.7,-8.898305084745764e-05,7.222222222222225e-05,6.78066
2015-07-16,0.22,-0.67,-2.777777777777778e-05,1.936026936026936e-05,6.82209
2015-07-17,0.22,-0.68,-2.800546448087433e-05,1.9570707070707063e-05,6.84452
2015-07-18,0.13,-0.67,-3.146509341199608e-05,1.8728956228956224e-05,6.84452
2015-07-19,0.13,-0.67,-3.1219272369714856e-05,1.851851851851852e-05,6.84452
2015-07-20,0.2,-0.67,-2.9166666666666677e-05,2.244444444444444e-05,6.89438
2015-07-21,0.18,-0.65,-3.060263653483993e-05,2.5000000000000008e-05,6.89078
2015-07-22,0.22,-0.63,-9.084699453551911e-05,6.502525252525252e-05,6.82415
2015-07-23,0.15,-0.62,-3.429951690821257e-05,2.7083333333333332e-05,6.81644
2015-07-24,0.15,-0.61,-3.5024154589371986e-05,2.777777777777778e-05,6.79901
2015-07-25,0.13,-0.61,-3.1219272369714856e-05,2.105034722222222e-05,6.79901
2015-07-26,0.15,-0.61,-3.140096618357488e-05,2.5022956841138652e-05,6.79901
2015-07-27,0.2,-0.61,-3.2407407407407415e-05,2.5555555555555557e-05,6.78016
2015-07-28,0.18,-0.61,-3.248587570621469e-05,2.6851851851851866e-05,6.73733
2015-07-29,0.18,-0.6,-8.968926553672319e-05,7.291666666666667e-05,6.73372
2015-07-30,0.18,-0.6,-2.9896421845574395e-05,2.430555555555556e-05,6.79977
2015-07-31,0.18,-0.6,-2.9190207156308847e-05,2.3611111111111107e-05,6.81579
2015-08-01,0.08,-0.63,-3.266460905349794e-05,2.4011299435028253e-05,6.81579
2015-08-02,0.2,-0.63,-2.7083333333333332e-05,1.9658119658119653e-05,6.81579
2015-08-03,0.15,-0.63,-3.164251207729469e-05,2.453703703703704e-05,6.7933
2015-08-04,0.08,-0.62,-3.549382716049382e-05,2.542372881355932e-05,6.81938
2015-08-05,0.1,-0.59,-0.0001060606060606,7.377049180327868e-05,6.86911
2015-08-06,0.15,-0.6,-3.381642512077295e-05,2.754237288135594e-05,6.83874
2015-08-07,0.2,-0.64,-3.125e-05,2.444444444444445e-05,6.83623
2015-08-08,0.21,-0.61,-2.846648301193756e-05,2.0992366412213737e-05,6.83623
2015-08-09,0.21,-0.61,-3.443526170798898e-05,1.6963528413910098e-05,6.83623
2015-08-10,0.18,-0.61,-3.225047080979284e-05,2.6620370370370372e-05,6.80386
2015-08-11,0.15,-0.61,-3.381642512077295e-05,2.6620370370370372e-05,6.79556
2015-08-12,0.18,-0.61,-0.0001002824858757,8.333333333333334e-05,6.74793
2015-08-13,0.15,-0.61,-3.5024154589371986e-05,2.871939736346516e-05,6.6974
2015-08-14,0.15,-0.6,-3.478260869565217e-05,2.754629629629629e-05,6.6922
2015-08-15,0.08,-0.61,-3.626543209876544e-05,2.730696798493409e-05,6.6922
2015-08-16,0.14,-0.61,-3.313840155945418e-05,2.4865591397849464e-05,6.6922
2015-08-17,0.15,-0.61,-3.5024154589371986e-05,2.871939736346516e-05,6.72969
2015-08-18,0.2,-0.6,-3.1944444444444454e-05,2.5111111111111103e-05,6.7374
2015-08-19,0.2,-0.57,-9.513888888888892e-05,7.466666666666669e-05,6.7575
2015-08-20,0.18,-0.58,-3.225047080979284e-05,2.6620370370370372e-05,6.70162
2015-08-21,0.18,-0.55,-3.225047080979284e-05,2.6620370370370372e-05,6.61961
2015-08-22,0.08,-0.62,-3.626543209876544e-05,2.730696798493409e-05,6.61961
2015-08-23,0.12,-0.62,-3.39781746031746e-05,2.3403324584426946e-05,6.61961
2015-08-24,0.15,-0.62,-3.4541062801932376e-05,2.7314814814814816e-05,6.51495
2015-08-25,0.15,-0.63,-3.7439613526570055e-05,3.00925925925926e-05,6.46643
2015-08-26,0.15,-0.58,-0.0001144927536231,9.236111111111116e-05,6.47719
2015-08-27,0.15,-0.56,-3.888888888888889e-05,3.148148148148148e-05,6.57759
2015-08-28,0.15,-0.55,-3.623188405797101e-05,2.9398148148148143e-05,6.62476
2015-08-29,0.13,-0.67,-4.252704031465095e-05,1.9444444444444445e-05,6.62476
2015-08-30,0.15,-0.67,-4.130434782608696e-05,2.2956841138659323e-05,6.62476
2015-08-31,0.12,-0.67,-3.6210317460317454e-05,2.971014492753623e-05,6.6352
2015-09-01,0.15,-0.65,-3.5024154589371986e-05,2.777777777777778e-05,6.62241
2015-09-02,0.15,-0.59,-0.0001057971014492,8.402777777777781e-05,6.61837
2015-09-03,0.23,-0.65,-3.093947606142728e-05,2.234753550543024e-05,6.64967
2015-09-04,0.23,-0.6,-3.184281842818427e-05,2.3182957393483705e-05,6.70521
2015-09-05,0.12,-0.62,-3.373015873015872e-05,2.5273224043715848e-05,6.70521
2015-09-06,0.08,-0.62,-3.575102880658436e-05,2.6836158192090404e-05,6.70521
2015-09-07,0.15,-0.62,-3.55072463768116e-05,2.824074074074074e-05,6.69407
2015-09-08,0.15,-0.6,-3.5024154589371986e-05,2.777777777777778e-05,6.659
2015-09-09,0.15,-0.59,-0.0001050724637681,8.333333333333334e-05,6.67683
2015-09-10,0.2,-0.75,-3.2870370370370375e-05,2.6e-05,6.65628
2015-09-11,0.15,-0.56,-3.526570048309181e-05,2.8009259259259276e-05,6.6127
2015-09-12,0.04,-0.75,-4.193376068376069e-05,2.4117140396210164e-05,6.6127
2015-09-13,0.08,-0.75,-3.703703703703703e-05,2.801318267419962e-05,6.6127
2015-09-14,0.18,-0.75,-3.483992467043315e-05,2.8935185185185196e-05,6.57089
2015-09-15,0.15,-0.75,-3.695652173913043e-05,2.962962962962964e-05,6.59001
2015-09-16,0.18,-0.53,-0.000106638418079,8.958333333333335e-05,6.60747
2015-09-17,0.18,-0.75,-3.5075329566855e-05,2.9398148148148143e-05,6.60249
2015-09-18,0.2,-0.75,-3.564814814814816e-05,2.8666666666666668e-05,6.5458
2015-09-19,0.12,-0.75,-3.4226190476190465e-05,2.5728597449908927e-05,6.5458
2015-09-20,0.15,-0.75,-3.3091787439613533e-05,2.662993572084481e-05,6.5458
2015-09-21,0.2,-0.75,-3.37962962962963e-05,2.6888888888888887e-05,6.59056
2015-09-22,0.15,-0.75,-3.7439613526570055e-05,3.00925925925926e-05,6.6596
2015-09-23,0.15,-0.75,-0.0001304347826086,0.0001076388888888,6.69863
2015-09-24,0.2,-0.75,-4.050925925925927e-05,3.333333333333334e-05,6.66729
2015-09-25,0.15,-0.75,-3.5748792270531404e-05,2.847222222222222e-05,6.67919
2015-09-26,0.45,-0.75,-1.85823754789272e-05,1.2903225806451614e-05,6.67919
2015-09-27,0.12,-0.75,-3.199404761904762e-05,2.367941712204007e-05,6.67919
2015-09-28,0.18,-0.75,-3.5075329566855e-05,2.0138888888888896e-05,6.66642
2015-09-29,0.15,-0.75,-3.7681159420289856e-05,3.032407407407408e-05,6.62817
2015-09-30,0.15,-0.75,-0.0001086956521739,8.680555555555557e-05,6.62595
2015-10-01,0.15,-0.52,-3.695652173913043e-05,2.962962962962964e-05,6.6921
2015-10-02,0.15,-0.75,-3.695652173913043e-05,2.962962962962964e-05,6.67149
2015-10-03,0.04,-0.75,-4.246794871794872e-05,2.454780361757105e-05,6.67149
2015-10-04,0.15,-0.75,-3.5748792270531404e-05,2.8007346189164363e-05,6.67149
2015-10-05,0.18,-0.75,-3.413370998116761e-05,2.847222222222222e-05,6.64496
2015-10-06,0.15,-0.75,-3.5748792270531404e-05,2.847222222222222e-05,6.6713
2015-10-07,0.15,-0.75,-0.0001231884057971,0.0001006944444444,6.6139
2015-10-08,0.15,-0.75,-4.057971014492755e-05,3.310185185185186e-05,6.62728
2015-10-09,0.15,-0.75,-3.5748792270531404e-05,2.847222222222222e-05,6.61379
2015-10-10,0.2,-0.75,-3.310185185185186e-05,2.414529914529914e-05,6.61379
2015-10-11,0.12,-0.75,-5.5059523809523794e-05,4.199475065616798e-05,6.61379
2015-10-12,0.2,-0.75,-3.356481481481482e-05,2.666666666666667e-05,6.5586
2015-10-13,0.15,-0.75,-3.526570048309181e-05,2.8009259259259276e-05,6.5686
2015-10-14,0.2,-0.75,-0.0001006944444444,8e-05,6.55061
2015-10-15,0.15,-0.75,-3.623188405797101e-05,2.8935185185185196e-05,6.4988
2015-10-16,0.15,-0.75,-3.719806763285025e-05,2.986111111111112e-05,6.5552
2015-10-17,0.12,-0.75,-3.794642857142857e-05,2.800546448087433e-05,6.5552
